Signal-1,Signal-2,Signal-3
399.0,542.0,14760.0
400.0,541.0,14752.0
400.0,541.0,14752.0
400.0,543.0,14752.0
400.0,543.0,14752.0
399.0,541.0,14759.0
399.0,543.0,14759.0
401.0,541.0,14743.0
399.0,542.0,14759.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,543.0,14751.0
402.0,541.0,14736.0
400.0,542.0,14752.0
399.0,543.0,14759.0
399.0,541.0,14759.0
399.0,542.0,14759.0
400.0,542.0,14751.0
399.0,541.0,14759.0
400.0,542.0,14751.0
399.0,542.0,14759.0
401.0,542.0,14743.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,543.0,14751.0
401.0,542.0,14743.0
400.0,542.0,14751.0
402.0,543.0,14735.0
399.0,542.0,14759.0
400.0,543.0,14751.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
401.0,541.0,14743.0
399.0,541.0,14759.0
401.0,542.0,14743.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,541.0,14751.0
400.0,542.0,14751.0
401.0,543.0,14744.0
399.0,542.0,14759.0
400.0,541.0,14751.0
401.0,542.0,14744.0
399.0,542.0,14759.0
400.0,541.0,14751.0
399.0,541.0,14759.0
400.0,542.0,14751.0
400.0,540.0,14751.0
400.0,542.0,14751.0
399.0,542.0,14759.0
399.0,542.0,14759.0
399.0,542.0,14759.0
400.0,542.0,14751.0
401.0,542.0,14743.0
400.0,542.0,14751.0
400.0,541.0,14751.0
403.0,543.0,14727.0
401.0,542.0,14744.0
399.0,541.0,14759.0
401.0,542.0,14744.0
400.0,542.0,14752.0
399.0,541.0,14759.0
400.0,542.0,14751.0
399.0,541.0,14759.0
400.0,541.0,14751.0
399.0,543.0,14759.0
400.0,542.0,14751.0
400.0,543.0,14751.0
400.0,541.0,14751.0
400.0,542.0,14751.0
401.0,543.0,14743.0
400.0,542.0,14751.0
399.0,542.0,14759.0
401.0,543.0,14743.0
400.0,542.0,14751.0
399.0,542.0,14759.0
402.0,541.0,14735.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
398.0,541.0,14767.0
399.0,541.0,14759.0
399.0,541.0,14759.0
398.0,541.0,14767.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
400.0,543.0,14751.0
400.0,542.0,14751.0
399.0,542.0,14759.0
400.0,542.0,14751.0
398.0,542.0,14767.0
401.0,542.0,14743.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
401.0,542.0,14743.0
400.0,541.0,14751.0
398.0,542.0,14767.0
400.0,542.0,14751.0
400.0,542.0,14751.0
401.0,542.0,14743.0
399.0,541.0,14759.0
400.0,543.0,14751.0
400.0,542.0,14751.0
398.0,541.0,14766.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,542.0,14750.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,541.0,14750.0
402.0,542.0,14734.0
400.0,542.0,14750.0
399.0,541.0,14758.0
399.0,542.0,14758.0
400.0,542.0,14750.0
400.0,543.0,14750.0
400.0,543.0,14750.0
399.0,541.0,14758.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,543.0,14750.0
402.0,542.0,14734.0
400.0,541.0,14750.0
400.0,541.0,14750.0
401.0,542.0,14742.0
400.0,543.0,14750.0
402.0,542.0,14734.0
402.0,541.0,14735.0
400.0,542.0,14751.0
399.0,542.0,14759.0
400.0,541.0,14751.0
401.0,542.0,14743.0
400.0,542.0,14751.0
399.0,541.0,14759.0
400.0,541.0,14751.0
401.0,542.0,14743.0
399.0,542.0,14759.0
401.0,541.0,14743.0
400.0,542.0,14751.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,543.0,14751.0
399.0,542.0,14759.0
399.0,541.0,14758.0
400.0,541.0,14750.0
400.0,542.0,14750.0
399.0,541.0,14758.0
401.0,542.0,14742.0
400.0,542.0,14750.0
400.0,543.0,14750.0
400.0,541.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,541.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
399.0,542.0,14758.0
402.0,542.0,14734.0
399.0,541.0,14758.0
399.0,541.0,14758.0
402.0,542.0,14734.0
400.0,542.0,14750.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,543.0,14750.0
401.0,543.0,14742.0
400.0,542.0,14750.0
400.0,542.0,14750.0
402.0,542.0,14735.0
399.0,542.0,14759.0
400.0,542.0,14751.0
400.0,542.0,14751.0
399.0,542.0,14758.0
399.0,542.0,14758.0
401.0,542.0,14742.0
400.0,543.0,14750.0
400.0,541.0,14750.0
400.0,542.0,14750.0
401.0,541.0,14743.0
401.0,540.0,14743.0
399.0,541.0,14759.0
400.0,541.0,14751.0
401.0,542.0,14743.0
400.0,541.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
401.0,542.0,14743.0
399.0,541.0,14759.0
402.0,542.0,14735.0
400.0,542.0,14751.0
400.0,542.0,14751.0
403.0,544.0,14727.0
400.0,542.0,14751.0
400.0,541.0,14751.0
401.0,542.0,14743.0
398.0,541.0,14767.0
400.0,542.0,14751.0
400.0,541.0,14751.0
399.0,541.0,14759.0
400.0,542.0,14751.0
400.0,542.0,14751.0
399.0,541.0,14759.0
400.0,542.0,14751.0
400.0,542.0,14751.0
398.0,542.0,14767.0
401.0,543.0,14743.0
399.0,542.0,14759.0
399.0,542.0,14759.0
400.0,543.0,14751.0
400.0,542.0,14751.0
400.0,542.0,14751.0
402.0,541.0,14735.0
399.0,542.0,14759.0
400.0,542.0,14751.0
400.0,541.0,14751.0
399.0,542.0,14759.0
400.0,542.0,14751.0
399.0,541.0,14758.0
400.0,543.0,14750.0
400.0,542.0,14750.0
399.0,542.0,14758.0
401.0,542.0,14742.0
401.0,542.0,14743.0
400.0,541.0,14751.0
400.0,541.0,14751.0
399.0,542.0,14758.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,541.0,14750.0
400.0,542.0,14750.0
399.0,540.0,14758.0
400.0,542.0,14750.0
400.0,541.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,543.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
401.0,541.0,14742.0
400.0,541.0,14750.0
401.0,543.0,14742.0
399.0,542.0,14758.0
400.0,541.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
399.0,541.0,14758.0
400.0,542.0,14750.0
400.0,542.0,14750.0
400.0,543.0,14750.0
399.0,541.0,14758.0
400.0,543.0,14750.0
401.0,542.0,14742.0
400.0,541.0,14750.0
399.0,542.0,14758.0
400.0,542.0,14750.0
399.0,542.0,14758.0
400.0,542.0,14750.0
401.0,542.0,14742.0
399.0,542.0,14758.0
400.0,541.0,14750.0
402.0,541.0,14734.0
399.0,542.0,14758.0
400.0,542.0,14750.0
399.0,541.0,14758.0
401.0,542.0,14742.0
400.0,542.0,14750.0
399.0,541.0,14758.0
400.0,542.0,14750.0
400.0,542.0,14750.0
400.0,543.0,14750.0
399.0,541.0,14758.0
402.0,542.0,14734.0
400.0,542.0,14750.0
400.0,542.0,14750.0
400.0,542.0,14750.0
401.0,541.0,14742.0
400.0,542.0,14750.0
400.0,541.0,14750.0
401.0,542.0,14742.0
400.0,542.0,14750.0
400.0,541.0,14750.0
399.0,542.0,14758.0
400.0,542.0,14750.0
400.0,542.0,14750.0
400.0,541.0,14750.0
400.0,543.0,14750.0
400.0,541.0,14750.0
399.0,542.0,14758.0
400.0,542.0,14750.0
399.0,541.0,14758.0
398.0,541.0,14766.0
401.0,542.0,14742.0
398.0,541.0,14766.0
400.0,541.0,14750.0
400.0,542.0,14750.0
398.0,542.0,14765.0
399.0,542.0,14757.0
400.0,541.0,14749.0
399.0,541.0,14757.0
399.0,542.0,14757.0
400.0,542.0,14749.0
399.0,542.0,14757.0
401.0,542.0,14741.0
399.0,542.0,14757.0
399.0,542.0,14757.0
400.0,542.0,14749.0
399.0,541.0,14757.0
400.0,541.0,14749.0
400.0,542.0,14749.0
401.0,542.0,14741.0
401.0,541.0,14741.0
401.0,541.0,14741.0
400.0,541.0,14749.0
399.0,541.0,14757.0
400.0,541.0,14749.0
400.0,542.0,14749.0
400.0,542.0,14749.0
398.0,543.0,14765.0
399.0,542.0,14757.0
400.0,542.0,14749.0
400.0,542.0,14749.0
398.0,541.0,14765.0
400.0,543.0,14749.0
400.0,542.0,14749.0
399.0,541.0,14756.0
401.0,544.0,14741.0
399.0,542.0,14756.0
399.0,541.0,14756.0
399.0,542.0,14756.0
401.0,542.0,14740.0
399.0,541.0,14756.0
401.0,541.0,14740.0
400.0,542.0,14748.0
399.0,541.0,14756.0
399.0,541.0,14756.0
400.0,542.0,14748.0
400.0,542.0,14748.0
401.0,541.0,14740.0
399.0,541.0,14756.0
401.0,542.0,14740.0
400.0,542.0,14748.0
399.0,541.0,14756.0
401.0,542.0,14740.0
399.0,541.0,14756.0
401.0,542.0,14740.0
400.0,542.0,14748.0
400.0,541.0,14748.0
400.0,542.0,14748.0
399.0,541.0,14756.0
400.0,541.0,14748.0
399.0,541.0,14756.0
400.0,542.0,14748.0
400.0,542.0,14748.0
400.0,542.0,14748.0
400.0,542.0,14748.0
400.0,542.0,14748.0
400.0,543.0,14748.0
400.0,542.0,14748.0
400.0,542.0,14748.0
400.0,543.0,14748.0
399.0,542.0,14756.0
399.0,541.0,14756.0
401.0,541.0,14740.0
401.0,541.0,14740.0
400.0,541.0,14748.0
400.0,541.0,14748.0
400.0,542.0,14748.0
400.0,541.0,14748.0
400.0,542.0,14748.0
400.0,541.0,14748.0
400.0,542.0,14748.0
399.0,542.0,14756.0
400.0,542.0,14748.0
401.0,543.0,14740.0
400.0,543.0,14748.0
399.0,541.0,14756.0
401.0,543.0,14740.0
399.0,541.0,14756.0
399.0,542.0,14756.0
401.0,543.0,14740.0
400.0,542.0,14748.0
399.0,541.0,14756.0
400.0,541.0,14748.0
399.0,542.0,14756.0
400.0,542.0,14748.0
399.0,542.0,14756.0
399.0,542.0,14756.0
400.0,542.0,14748.0
399.0,541.0,14755.0
399.0,542.0,14755.0
401.0,542.0,14739.0
399.0,541.0,14755.0
400.0,541.0,14747.0
400.0,543.0,14747.0
399.0,542.0,14755.0
400.0,541.0,14747.0
400.0,542.0,14747.0
400.0,542.0,14747.0
401.0,541.0,14739.0
399.0,541.0,14755.0
400.0,542.0,14747.0
399.0,542.0,14755.0
399.0,542.0,14755.0
400.0,541.0,14747.0
399.0,541.0,14755.0
401.0,544.0,14739.0
401.0,542.0,14739.0
401.0,542.0,14739.0
400.0,541.0,14747.0
400.0,541.0,14747.0
401.0,541.0,14739.0
400.0,541.0,14747.0
400.0,541.0,14747.0
402.0,542.0,14732.0
398.0,542.0,14763.0
400.0,541.0,14747.0
400.0,541.0,14747.0
399.0,542.0,14755.0
400.0,543.0,14747.0
400.0,541.0,14747.0
399.0,541.0,14755.0
400.0,542.0,14747.0
400.0,543.0,14747.0
400.0,542.0,14747.0
399.0,543.0,14755.0
399.0,541.0,14755.0
400.0,541.0,14747.0
401.0,542.0,14739.0
399.0,541.0,14755.0
399.0,541.0,14755.0
401.0,541.0,14739.0
400.0,543.0,14747.0
400.0,541.0,14747.0
402.0,542.0,14731.0
399.0,542.0,14755.0
400.0,540.0,14747.0
400.0,541.0,14747.0
401.0,543.0,14739.0
400.0,542.0,14747.0
399.0,541.0,14755.0
400.0,542.0,14747.0
400.0,542.0,14747.0
398.0,542.0,14763.0
401.0,542.0,14739.0
400.0,542.0,14747.0
399.0,542.0,14755.0
400.0,542.0,14747.0
400.0,542.0,14747.0
400.0,541.0,14747.0
400.0,542.0,14747.0
401.0,541.0,14739.0
400.0,541.0,14747.0
399.0,540.0,14755.0
400.0,543.0,14747.0
399.0,542.0,14755.0
398.0,543.0,14763.0
401.0,542.0,14739.0
400.0,542.0,14747.0
401.0,541.0,14739.0
399.0,542.0,14755.0
400.0,542.0,14747.0
401.0,542.0,14739.0
399.0,542.0,14755.0
399.0,541.0,14755.0
401.0,543.0,14739.0
400.0,542.0,14747.0
401.0,541.0,14739.0
400.0,541.0,14747.0
400.0,542.0,14747.0
400.0,541.0,14747.0
401.0,542.0,14739.0
399.0,542.0,14755.0
399.0,542.0,14755.0
400.0,542.0,14747.0
399.0,541.0,14755.0
401.0,542.0,14739.0
399.0,541.0,14755.0
399.0,541.0,14754.0
401.0,543.0,14739.0
398.0,542.0,14762.0
398.0,542.0,14762.0
402.0,542.0,14730.0
400.0,543.0,14746.0
399.0,542.0,14754.0
400.0,541.0,14746.0
399.0,542.0,14754.0
400.0,541.0,14746.0
399.0,541.0,14754.0
399.0,542.0,14754.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,541.0,14746.0
401.0,541.0,14738.0
399.0,542.0,14754.0
400.0,541.0,14746.0
400.0,542.0,14746.0
400.0,542.0,14746.0
400.0,541.0,14746.0
400.0,543.0,14746.0
399.0,543.0,14754.0
399.0,541.0,14754.0
401.0,541.0,14738.0
400.0,542.0,14746.0
399.0,540.0,14754.0
400.0,541.0,14746.0
399.0,542.0,14754.0
399.0,542.0,14754.0
400.0,541.0,14746.0
399.0,541.0,14753.0
400.0,543.0,14745.0
398.0,541.0,14761.0
399.0,541.0,14753.0
400.0,542.0,14745.0
399.0,542.0,14753.0
399.0,541.0,14753.0
402.0,542.0,14729.0
400.0,541.0,14745.0
400.0,542.0,14745.0
402.0,541.0,14729.0
399.0,541.0,14753.0
400.0,541.0,14745.0
400.0,542.0,14745.0
399.0,541.0,14753.0
399.0,542.0,14753.0
399.0,541.0,14753.0
399.0,542.0,14753.0
400.0,542.0,14745.0
399.0,542.0,14753.0
400.0,542.0,14745.0
401.0,542.0,14737.0
400.0,543.0,14745.0
400.0,541.0,14745.0
400.0,542.0,14745.0
400.0,542.0,14745.0
400.0,541.0,14745.0
400.0,541.0,14745.0
399.0,542.0,14753.0
399.0,541.0,14753.0
399.0,542.0,14753.0
400.0,542.0,14745.0
399.0,541.0,14752.0
400.0,541.0,14744.0
399.0,542.0,14752.0
400.0,543.0,14744.0
399.0,542.0,14752.0
400.0,541.0,14744.0
401.0,542.0,14736.0
401.0,542.0,14736.0
399.0,541.0,14752.0
400.0,543.0,14744.0
399.0,542.0,14752.0
399.0,541.0,14752.0
400.0,541.0,14744.0
398.0,542.0,14760.0
399.0,541.0,14752.0
400.0,542.0,14744.0
400.0,542.0,14744.0
401.0,543.0,14736.0
401.0,542.0,14736.0
400.0,541.0,14744.0
400.0,542.0,14744.0
399.0,542.0,14752.0
400.0,543.0,14744.0
401.0,542.0,14736.0
401.0,541.0,14736.0
400.0,541.0,14744.0
401.0,543.0,14736.0
399.0,542.0,14752.0
401.0,541.0,14736.0
401.0,542.0,14736.0
400.0,543.0,14744.0
400.0,541.0,14744.0
400.0,543.0,14744.0
400.0,542.0,14744.0
399.0,543.0,14752.0
399.0,541.0,14752.0
400.0,542.0,14744.0
401.0,541.0,14736.0
400.0,542.0,14744.0
400.0,542.0,14744.0
400.0,542.0,14744.0
399.0,542.0,14752.0
400.0,543.0,14744.0
401.0,542.0,14736.0
400.0,542.0,14744.0
399.0,541.0,14752.0
400.0,541.0,14744.0
401.0,542.0,14736.0
399.0,541.0,14752.0
400.0,541.0,14744.0
401.0,542.0,14736.0
399.0,541.0,14752.0
400.0,542.0,14744.0
399.0,542.0,14752.0
399.0,542.0,14752.0
400.0,541.0,14744.0
400.0,541.0,14744.0
400.0,542.0,14744.0
399.0,542.0,14752.0
399.0,541.0,14752.0
400.0,542.0,14744.0
401.0,541.0,14736.0
400.0,541.0,14744.0
401.0,542.0,14736.0
399.0,541.0,14752.0
399.0,543.0,14752.0
400.0,541.0,14744.0
400.0,541.0,14744.0
400.0,543.0,14744.0
400.0,541.0,14744.0
400.0,541.0,14744.0
401.0,543.0,14736.0
400.0,541.0,14744.0
400.0,542.0,14744.0
400.0,543.0,14744.0
400.0,542.0,14744.0
401.0,541.0,14736.0
400.0,541.0,14744.0
400.0,542.0,14744.0
400.0,541.0,14744.0
399.0,541.0,14752.0
399.0,543.0,14752.0
400.0,540.0,14744.0
400.0,542.0,14744.0
400.0,541.0,14744.0
399.0,542.0,14752.0
399.0,541.0,14752.0
400.0,541.0,14744.0
400.0,543.0,14744.0
399.0,542.0,14751.0
400.0,542.0,14743.0
401.0,542.0,14736.0
400.0,543.0,14744.0
399.0,541.0,14751.0
400.0,542.0,14743.0
400.0,541.0,14743.0
401.0,541.0,14736.0
400.0,541.0,14744.0
399.0,542.0,14751.0
400.0,541.0,14743.0
401.0,542.0,14736.0
401.0,541.0,14736.0
399.0,541.0,14752.0
400.0,541.0,14744.0
399.0,541.0,14751.0
400.0,542.0,14743.0
399.0,542.0,14751.0
400.0,541.0,14743.0
401.0,543.0,14735.0
400.0,541.0,14743.0
400.0,542.0,14743.0
401.0,543.0,14736.0
400.0,542.0,14744.0
401.0,542.0,14736.0
400.0,540.0,14744.0
400.0,542.0,14744.0
399.0,541.0,14752.0
401.0,542.0,14736.0
400.0,542.0,14744.0
400.0,542.0,14744.0
400.0,542.0,14744.0
399.0,543.0,14752.0
401.0,542.0,14736.0
399.0,541.0,14752.0
400.0,543.0,14744.0
401.0,542.0,14736.0
399.0,541.0,14752.0
400.0,541.0,14744.0
400.0,542.0,14744.0
399.0,542.0,14751.0
399.0,541.0,14751.0
400.0,542.0,14743.0
399.0,542.0,14751.0
399.0,541.0,14751.0
400.0,541.0,14743.0
400.0,541.0,14743.0
400.0,542.0,14743.0
400.0,541.0,14743.0
400.0,542.0,14743.0
399.0,542.0,14751.0
400.0,542.0,14743.0
400.0,541.0,14743.0
400.0,543.0,14743.0
399.0,542.0,14751.0
400.0,541.0,14743.0
400.0,541.0,14743.0
399.0,541.0,14751.0
399.0,540.0,14751.0
400.0,542.0,14743.0
399.0,541.0,14751.0
400.0,541.0,14743.0
401.0,542.0,14735.0
400.0,541.0,14743.0
400.0,542.0,14743.0
400.0,542.0,14743.0
400.0,543.0,14743.0
401.0,543.0,14735.0
400.0,541.0,14743.0
400.0,542.0,14743.0
400.0,542.0,14743.0
399.0,541.0,14751.0
400.0,541.0,14743.0
401.0,542.0,14735.0
400.0,542.0,14743.0
401.0,541.0,14735.0
401.0,541.0,14735.0
399.0,542.0,14751.0
400.0,540.0,14743.0
400.0,541.0,14743.0
399.0,543.0,14751.0
401.0,541.0,14735.0
400.0,542.0,14743.0
400.0,541.0,14743.0
400.0,542.0,14743.0
400.0,541.0,14743.0
400.0,541.0,14743.0
400.0,541.0,14743.0
400.0,542.0,14743.0
400.0,541.0,14743.0
401.0,541.0,14735.0
399.0,542.0,14751.0
400.0,541.0,14743.0
400.0,541.0,14743.0
400.0,542.0,14743.0
401.0,540.0,14735.0
399.0,541.0,14751.0
400.0,543.0,14743.0
400.0,543.0,14743.0
400.0,542.0,14743.0
400.0,542.0,14743.0
400.0,542.0,14743.0
400.0,542.0,14743.0
400.0,541.0,14743.0
400.0,543.0,14743.0
400.0,542.0,14743.0
400.0,541.0,14743.0
401.0,542.0,14735.0
400.0,541.0,14743.0
399.0,540.0,14751.0
402.0,541.0,14727.0
400.0,542.0,14743.0
399.0,543.0,14751.0
400.0,542.0,14743.0
400.0,542.0,14743.0
400.0,543.0,14743.0
399.0,541.0,14751.0
400.0,543.0,14743.0
401.0,542.0,14735.0
400.0,541.0,14743.0
401.0,542.0,14735.0
401.0,541.0,14735.0
400.0,542.0,14743.0
401.0,541.0,14735.0
402.0,542.0,14728.0
400.0,541.0,14744.0
401.0,541.0,14736.0
399.0,541.0,14752.0
401.0,541.0,14736.0
399.0,541.0,14752.0
400.0,542.0,14744.0
400.0,541.0,14744.0
400.0,542.0,14744.0
400.0,541.0,14744.0
400.0,542.0,14744.0
399.0,542.0,14751.0
400.0,543.0,14743.0
401.0,541.0,14736.0
400.0,541.0,14744.0
401.0,541.0,14736.0
400.0,542.0,14744.0
402.0,541.0,14728.0
400.0,541.0,14744.0
399.0,541.0,14752.0
401.0,543.0,14736.0
400.0,541.0,14744.0
400.0,540.0,14744.0
400.0,541.0,14744.0
400.0,542.0,14744.0
399.0,541.0,14752.0
400.0,541.0,14744.0
400.0,542.0,14744.0
400.0,542.0,14744.0
401.0,541.0,14736.0
399.0,541.0,14752.0
400.0,542.0,14744.0
399.0,541.0,14752.0
400.0,541.0,14744.0
400.0,542.0,14744.0
401.0,541.0,14736.0
400.0,541.0,14744.0
402.0,541.0,14728.0
399.0,541.0,14752.0
400.0,541.0,14744.0
401.0,541.0,14736.0
398.0,541.0,14760.0
400.0,540.0,14744.0
400.0,541.0,14744.0
399.0,541.0,14752.0
401.0,542.0,14736.0
403.0,542.0,14720.0
401.0,542.0,14736.0
401.0,541.0,14736.0
401.0,542.0,14736.0
400.0,541.0,14744.0
400.0,541.0,14744.0
400.0,541.0,14744.0
400.0,541.0,14744.0
402.0,541.0,14729.0
400.0,542.0,14745.0
401.0,541.0,14737.0
400.0,541.0,14745.0
400.0,541.0,14745.0
399.0,542.0,14753.0
400.0,542.0,14745.0
399.0,542.0,14752.0
400.0,542.0,14744.0
402.0,542.0,14729.0
400.0,541.0,14745.0
399.0,541.0,14753.0
400.0,542.0,14745.0
399.0,541.0,14752.0
400.0,543.0,14744.0
401.0,541.0,14737.0
400.0,542.0,14745.0
401.0,541.0,14737.0
399.0,541.0,14753.0
400.0,540.0,14745.0
400.0,541.0,14745.0
400.0,542.0,14745.0
401.0,542.0,14737.0
399.0,541.0,14753.0
400.0,542.0,14745.0
400.0,542.0,14745.0
399.0,541.0,14752.0
399.0,541.0,14752.0
402.0,543.0,14729.0
401.0,541.0,14737.0
400.0,541.0,14745.0
401.0,541.0,14737.0
400.0,542.0,14745.0
400.0,541.0,14745.0
401.0,541.0,14737.0
400.0,542.0,14745.0
400.0,540.0,14745.0
401.0,541.0,14737.0
399.0,542.0,14753.0
399.0,541.0,14753.0
400.0,541.0,14745.0
400.0,541.0,14745.0
400.0,541.0,14745.0
399.0,541.0,14753.0
399.0,541.0,14753.0
400.0,541.0,14745.0
400.0,541.0,14745.0
399.0,541.0,14752.0
401.0,541.0,14737.0
400.0,542.0,14745.0
400.0,541.0,14745.0
401.0,542.0,14737.0
400.0,542.0,14745.0
401.0,540.0,14737.0
400.0,541.0,14745.0
400.0,541.0,14745.0
400.0,540.0,14745.0
400.0,541.0,14745.0
401.0,541.0,14737.0
400.0,542.0,14745.0
400.0,541.0,14745.0
399.0,541.0,14753.0
400.0,542.0,14745.0
400.0,542.0,14745.0
399.0,540.0,14753.0
401.0,543.0,14737.0
400.0,541.0,14745.0
399.0,541.0,14753.0
401.0,542.0,14737.0
400.0,542.0,14745.0
399.0,542.0,14753.0
400.0,541.0,14745.0
400.0,541.0,14745.0
401.0,541.0,14737.0
401.0,541.0,14737.0
401.0,541.0,14737.0
400.0,541.0,14745.0
399.0,541.0,14753.0
400.0,543.0,14745.0
401.0,542.0,14737.0
399.0,542.0,14753.0
399.0,541.0,14753.0
401.0,542.0,14737.0
401.0,541.0,14737.0
401.0,542.0,14737.0
401.0,541.0,14737.0
400.0,543.0,14745.0
399.0,540.0,14753.0
400.0,541.0,14745.0
401.0,541.0,14737.0
401.0,540.0,14737.0
400.0,541.0,14745.0
401.0,541.0,14737.0
399.0,541.0,14753.0
400.0,541.0,14745.0
399.0,542.0,14753.0
400.0,541.0,14745.0
400.0,542.0,14745.0
400.0,541.0,14745.0
401.0,542.0,14737.0
401.0,542.0,14737.0
400.0,542.0,14745.0
400.0,542.0,14745.0
400.0,542.0,14745.0
400.0,541.0,14745.0
399.0,541.0,14753.0
400.0,542.0,14745.0
400.0,541.0,14745.0
400.0,541.0,14745.0
399.0,541.0,14753.0
400.0,542.0,14745.0
400.0,541.0,14745.0
399.0,541.0,14753.0
403.0,543.0,14721.0
399.0,541.0,14753.0
399.0,541.0,14753.0
401.0,542.0,14737.0
400.0,541.0,14745.0
400.0,542.0,14745.0
401.0,542.0,14737.0
399.0,541.0,14753.0
400.0,541.0,14745.0
402.0,541.0,14729.0
400.0,542.0,14745.0
400.0,541.0,14745.0
400.0,541.0,14745.0
399.0,542.0,14753.0
400.0,541.0,14745.0
401.0,542.0,14737.0
400.0,542.0,14745.0
402.0,541.0,14730.0
400.0,541.0,14746.0
400.0,542.0,14746.0
399.0,541.0,14754.0
400.0,543.0,14746.0
400.0,541.0,14746.0
400.0,543.0,14746.0
401.0,542.0,14738.0
400.0,541.0,14746.0
401.0,541.0,14738.0
399.0,541.0,14754.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,541.0,14746.0
399.0,542.0,14754.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,542.0,14746.0
400.0,541.0,14746.0
399.0,540.0,14753.0
401.0,542.0,14738.0
399.0,542.0,14753.0
399.0,541.0,14753.0
401.0,543.0,14737.0
400.0,541.0,14745.0
401.0,541.0,14738.0
401.0,541.0,14738.0
399.0,542.0,14754.0
401.0,541.0,14738.0
400.0,541.0,14746.0
399.0,541.0,14754.0
400.0,542.0,14746.0
399.0,541.0,14753.0
400.0,541.0,14745.0
401.0,542.0,14738.0
398.0,542.0,14761.0
400.0,541.0,14745.0
401.0,542.0,14737.0
400.0,542.0,14745.0
400.0,541.0,14745.0
402.0,542.0,14730.0
399.0,541.0,14754.0
400.0,542.0,14746.0
400.0,541.0,14746.0
399.0,541.0,14753.0
401.0,540.0,14738.0
399.0,541.0,14753.0
400.0,541.0,14745.0
399.0,541.0,14753.0
400.0,542.0,14745.0
401.0,542.0,14737.0
400.0,542.0,14745.0
400.0,541.0,14745.0
400.0,541.0,14745.0
401.0,541.0,14738.0
400.0,542.0,14746.0
400.0,541.0,14746.0
402.0,542.0,14730.0
400.0,542.0,14746.0
402.0,541.0,14730.0
400.0,542.0,14746.0
399.0,542.0,14754.0
400.0,542.0,14746.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,542.0,14746.0
401.0,542.0,14738.0
399.0,541.0,14754.0
400.0,542.0,14746.0
399.0,541.0,14754.0
400.0,542.0,14746.0
401.0,542.0,14738.0
399.0,541.0,14754.0
400.0,542.0,14746.0
401.0,543.0,14738.0
400.0,541.0,14746.0
400.0,541.0,14746.0
401.0,542.0,14738.0
400.0,542.0,14746.0
401.0,541.0,14738.0
400.0,541.0,14746.0
399.0,541.0,14754.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,541.0,14746.0
398.0,542.0,14762.0
400.0,542.0,14746.0
401.0,541.0,14738.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,542.0,14746.0
399.0,542.0,14754.0
399.0,541.0,14754.0
400.0,541.0,14746.0
400.0,541.0,14746.0
400.0,540.0,14746.0
400.0,541.0,14746.0
401.0,542.0,14738.0
399.0,541.0,14754.0
401.0,543.0,14738.0
400.0,541.0,14746.0
401.0,541.0,14738.0
399.0,543.0,14754.0
401.0,541.0,14738.0
401.0,541.0,14738.0
400.0,542.0,14746.0
400.0,542.0,14746.0
401.0,543.0,14738.0
401.0,541.0,14738.0
399.0,541.0,14754.0
402.0,541.0,14730.0
400.0,541.0,14746.0
400.0,542.0,14746.0
400.0,541.0,14746.0
400.0,542.0,14746.0
400.0,543.0,14746.0
400.0,542.0,14746.0
399.0,542.0,14754.0
402.0,542.0,14730.0
400.0,542.0,14746.0
400.0,541.0,14746.0
401.0,543.0,14738.0
401.0,541.0,14739.0
